Entry ID,[Event ID],[Event Name],Task ID,[Task Name]
728,7,a02cut8,1.0,???
729,7,a02cut8,29,???
730,7,a02cut8,67108864,???
731,7,a02cut8,1.0,???
732,7,a02cut8,29,???
733,7,a02cut8,67108864,???
734,7,a02cut8,-0.10000000149011612,???
735,7,a02cut8,29,???
736,7,a02cut8,67108864,???
737,7,a02cut8,1.0,???
738,7,a02cut8,29,???
739,7,a02cut8,67108864,???
740,7,a02cut8,0.4000000059604645,???
741,7,a02cut8,29,???
742,7,a02cut8,67108864,???
743,7,a02cut8,0.4000000059604645,???
744,7,a02cut8,29,???
745,7,a02cut8,67108864,???
746,7,a02cut8,0.800000011920929,???
747,7,a02cut8,29,???
748,7,a02cut8,16,???
749,7,a02cut8,67108864,???
750,7,a02cut8,17.0,???
751,7,a02cut8,29,???
752,7,a02cut8,16,???
753,7,a02cut8,67108864,???
754,7,a02cut8,10.0,???
755,7,a02cut8,29,???
756,7,a02cut8,99,???
757,7,a02cut8,1,???
758,7,a02cut8,67108864,???
759,7,a02cut8,10008.0,???
760,7,a02cut8,29,???
761,7,a02cut8,99,???
762,7,a02cut8,1,???
763,7,a02cut8,67108864,???
764,7,a02cut8,10010.0,???
765,7,a02cut8,29,???
766,7,a02cut8,99,???
767,7,a02cut8,1,???
768,7,a02cut8,67108864,???
769,7,a02cut8,10011.0,???
770,7,a02cut8,29,???
771,7,a02cut8,99,???
772,7,a02cut8,1,???
773,7,a02cut8,67108864,???
774,7,a02cut8,10012.0,???
775,7,a02cut8,29,???
776,7,a02cut8,99,???
777,7,a02cut8,1,???
778,7,a02cut8,67108864,???
779,7,a02cut8,10013.0,???
780,7,a02cut8,29,???
781,7,a02cut8,52,???
782,7,a02cut8,67108864,???
783,7,a02cut8,20.0,???
784,7,a02cut8,29,???
785,7,a02cut8,67108864,???
786,7,a02cut8,5050.0,???
787,7,a02cut8,29,???
788,7,a02cut8,67108864,???
789,7,a02cut8,1000.0,???
790,7,a02cut8,67108864,???
791,7,a02cut8,20.0,???
792,7,a02cut8,22,???
793,7,a02cut8,29,???
794,7,a02cut8,67108864,???
795,7,a02cut8,0.0,???
796,7,a02cut8,29,???
797,7,a02cut8,67108864,???
798,7,a02cut8,5000.0,???
799,7,a02cut8,67108864,???
800,7,a02cut8,7.5,???
801,7,a02cut8,21,???
802,7,a02cut8,67108864,???
803,7,a02cut8,15.0,???
804,7,a02cut8,21,???
805,7,a02cut8,29,???
806,7,a02cut8,67108864,???
807,7,a02cut8,1000.0,???
808,7,a02cut8,67108864,???
809,7,a02cut8,5.0,???
810,7,a02cut8,21,???
811,7,a02cut8,29,???
812,7,a02cut8,13,???
813,7,a02cut8,118,???
814,7,a02cut8,67108864,???
815,7,a02cut8,0.0,???
816,7,a02cut8,29,???
817,7,a02cut8,1,???
818,7,a02cut8,67108864,???
819,7,a02cut8,33013.0,???
820,7,a02cut8,29,???
821,7,a02cut8,13,???
822,7,a02cut8,119,???
823,7,a02cut8,67108864,???
824,7,a02cut8,0.0,???
825,7,a02cut8,29,???
826,7,a02cut8,1,???
827,7,a02cut8,67108864,???
828,7,a02cut8,33012.0,???
829,7,a02cut8,29,???
830,7,a02cut8,13,???
831,7,a02cut8,31,???
832,7,a02cut8,67108864,???
833,7,a02cut8,1004.0,???
834,7,a02cut8,29,???
835,7,a02cut8,67108864,???
836,7,a02cut8,0.0,???
837,7,a02cut8,29,???
838,7,a02cut8,67108864,???
839,7,a02cut8,5000.0,???
840,7,a02cut8,29,???
841,7,a02cut8,67108864,???
842,7,a02cut8,1000.0,???
843,7,a02cut8,29,???
844,7,a02cut8,67108864,???
845,7,a02cut8,0.0,???
846,7,a02cut8,29,???
847,7,a02cut8,67108864,???
848,7,a02cut8,0.0,???
849,7,a02cut8,29,???
850,7,a02cut8,67108864,???
851,7,a02cut8,0.0,???
852,7,a02cut8,29,???
853,7,a02cut8,2139095039,???
854,7,a02cut8,13,???
855,7,a02cut8,128,???
856,7,a02cut8,67108864,???
857,7,a02cut8,33013.0,???
858,7,a02cut8,29,???
859,7,a02cut8,67108864,???
860,7,a02cut8,1.0,???
861,7,a02cut8,29,???
862,7,a02cut8,2139095039,???
863,7,a02cut8,67108864,???
864,7,a02cut8,1.0,???
865,7,a02cut8,29,???
866,7,a02cut8,67108864,???
867,7,a02cut8,0.0,???
868,7,a02cut8,29,???
869,7,a02cut8,67108864,???
870,7,a02cut8,1.0,???
871,7,a02cut8,29,???
872,7,a02cut8,13,???
873,7,a02cut8,30,???
874,7,a02cut8,67108864,???
875,7,a02cut8,33013.0,???
876,7,a02cut8,29,???
877,7,a02cut8,67108864,???
878,7,a02cut8,5.0,???
879,7,a02cut8,29,???
880,7,a02cut8,13,???
881,7,a02cut8,33,???
882,7,a02cut8,2,???
883,7,a02cut8,67108864,???
884,7,a02cut8,20.0,???
885,7,a02cut8,29,???
886,7,a02cut8,67108864,???
887,7,a02cut8,5050.0,???
888,7,a02cut8,29,???
889,7,a02cut8,67108864,???
890,7,a02cut8,1000.0,???
891,7,a02cut8,67108864,???
892,7,a02cut8,20.0,???
893,7,a02cut8,22,???
894,7,a02cut8,29,???
895,7,a02cut8,67108864,???
896,7,a02cut8,0.0,???
897,7,a02cut8,29,???
898,7,a02cut8,67108864,???
899,7,a02cut8,5000.0,???
900,7,a02cut8,67108864,???
901,7,a02cut8,7.5,???
902,7,a02cut8,21,???
903,7,a02cut8,67108864,???
904,7,a02cut8,15.0,???
905,7,a02cut8,21,???
906,7,a02cut8,29,???
907,7,a02cut8,67108864,???
908,7,a02cut8,1005.0,???
909,7,a02cut8,29,???
910,7,a02cut8,67108864,???
911,7,a02cut8,1.0,???
912,7,a02cut8,29,???
913,7,a02cut8,67108864,???
914,7,a02cut8,20.0,???
915,7,a02cut8,29,???
916,7,a02cut8,67108864,???
917,7,a02cut8,5050.0,???
918,7,a02cut8,29,???
919,7,a02cut8,67108864,???
920,7,a02cut8,1000.0,???
921,7,a02cut8,67108864,???
922,7,a02cut8,20.0,???
923,7,a02cut8,22,???
924,7,a02cut8,29,???
925,7,a02cut8,67108864,???
926,7,a02cut8,0.0,???
927,7,a02cut8,29,???
928,7,a02cut8,67108864,???
929,7,a02cut8,5000.0,???
930,7,a02cut8,67108864,???
931,7,a02cut8,7.5,???
932,7,a02cut8,21,???
933,7,a02cut8,67108864,???
934,7,a02cut8,15.0,???
935,7,a02cut8,21,???
936,7,a02cut8,29,???
937,7,a02cut8,67108864,???
938,7,a02cut8,1005.0,???
939,7,a02cut8,29,???
940,7,a02cut8,67108864,???
941,7,a02cut8,40.0,???
942,7,a02cut8,29,???
943,7,a02cut8,124,???
944,7,a02cut8,67108864,???
945,7,a02cut8,10.0,???
946,7,a02cut8,29,???
947,7,a02cut8,67108864,???
948,7,a02cut8,1.0,???
949,7,a02cut8,29,???
950,7,a02cut8,16,???
951,7,a02cut8,67108864,???
952,7,a02cut8,1.0,???
953,7,a02cut8,29,???
954,7,a02cut8,124,???
955,7,a02cut8,67108864,???
956,7,a02cut8,30.0,???
957,7,a02cut8,29,???
958,7,a02cut8,67108864,???
959,7,a02cut8,40.0,???
960,7,a02cut8,29,???
961,7,a02cut8,16,???
962,7,a02cut8,67108864,???
963,7,a02cut8,10.0,???
964,7,a02cut8,29,???
965,7,a02cut8,128,???
966,7,a02cut8,67108864,???
967,7,a02cut8,33013.0,???
968,7,a02cut8,29,???
969,7,a02cut8,67108864,???
970,7,a02cut8,2.0,???
971,7,a02cut8,29,???
972,7,a02cut8,2139095039,???
973,7,a02cut8,67108864,???
974,7,a02cut8,1.0,???
975,7,a02cut8,29,???
976,7,a02cut8,67108864,???
977,7,a02cut8,0.0,???
978,7,a02cut8,29,???
979,7,a02cut8,67108864,???
980,7,a02cut8,0.0,???
981,7,a02cut8,29,???
982,7,a02cut8,13,???
983,7,a02cut8,128,???
984,7,a02cut8,67108864,???
985,7,a02cut8,33013.0,???
986,7,a02cut8,29,???
987,7,a02cut8,67108864,???
988,7,a02cut8,3.0,???
989,7,a02cut8,29,???
990,7,a02cut8,2139095039,???
991,7,a02cut8,67108864,???
992,7,a02cut8,1.0,???
993,7,a02cut8,29,???
994,7,a02cut8,67108864,???
995,7,a02cut8,0.0,???
996,7,a02cut8,29,???
997,7,a02cut8,67108864,???
998,7,a02cut8,1.0,???
999,7,a02cut8,29,???
0,8,a02cut10,9,???
1,8,a02cut10,67108864,???
2,8,a02cut10,1.0,???
3,8,a02cut10,29,???
4,8,a02cut10,98,???
5,8,a02cut10,1,???
6,8,a02cut10,67108864,???
7,8,a02cut10,10110.0,???
8,8,a02cut10,29,???
9,8,a02cut10,118,???
10,8,a02cut10,67108864,???
11,8,a02cut10,0.0,???
12,8,a02cut10,29,???
13,8,a02cut10,1,???
14,8,a02cut10,67108864,???
15,8,a02cut10,33013.0,???
16,8,a02cut10,29,???
17,8,a02cut10,119,???
18,8,a02cut10,67108864,???
19,8,a02cut10,0.0,???
20,8,a02cut10,29,???
21,8,a02cut10,1,???
22,8,a02cut10,67108864,???
23,8,a02cut10,33012.0,???
24,8,a02cut10,29,???
25,8,a02cut10,124,???
26,8,a02cut10,67108864,???
27,8,a02cut10,90.0,???
28,8,a02cut10,29,???
29,8,a02cut10,67108864,???
30,8,a02cut10,1.0,???
31,8,a02cut10,29,???
32,8,a02cut10,13,???
33,8,a02cut10,53,???
34,8,a02cut10,67108864,???
35,8,a02cut10,14210.0,???
36,8,a02cut10,29,???
37,8,a02cut10,67108864,???
38,8,a02cut10,30.0,???
39,8,a02cut10,29,???
40,8,a02cut10,67108864,???
41,8,a02cut10,0.0,???
42,8,a02cut10,29,???
43,8,a02cut10,67108864,???
44,8,a02cut10,5000.0,???
45,8,a02cut10,29,???
46,8,a02cut10,67108864,???
47,8,a02cut10,500.0,???
48,8,a02cut10,29,???
49,8,a02cut10,2139095039,???
50,8,a02cut10,2139095039,???
51,8,a02cut10,2139095039,???
52,8,a02cut10,67108864,???
53,8,a02cut10,-1.0,???
54,8,a02cut10,29,???
55,8,a02cut10,67108864,???
56,8,a02cut10,5100.0,???
57,8,a02cut10,29,???
58,8,a02cut10,2139095039,???
59,8,a02cut10,2139095039,???
60,8,a02cut10,2139095039,???
61,8,a02cut10,67108864,???
62,8,a02cut10,0.0,???
63,8,a02cut10,29,???
64,8,a02cut10,67108864,???
65,8,a02cut10,5000.0,???
66,8,a02cut10,29,???
67,8,a02cut10,67108864,???
68,8,a02cut10,1000.0,???
69,8,a02cut10,29,???
70,8,a02cut10,2139095039,???
71,8,a02cut10,2139095039,???
72,8,a02cut10,2139095039,???
73,8,a02cut10,67108864,???
74,8,a02cut10,-1.0,???
75,8,a02cut10,29,???
76,8,a02cut10,52,???
77,8,a02cut10,67108864,???
78,8,a02cut10,1.0,???
79,8,a02cut10,29,???
80,8,a02cut10,67108864,???
81,8,a02cut10,5050.0,???
82,8,a02cut10,29,???
83,8,a02cut10,67108864,???
84,8,a02cut10,1000.0,???
85,8,a02cut10,67108864,???
86,8,a02cut10,60.0,???
87,8,a02cut10,21,???
88,8,a02cut10,29,???
89,8,a02cut10,67108864,???
90,8,a02cut10,0.0,???
91,8,a02cut10,29,???
92,8,a02cut10,67108864,???
93,8,a02cut10,5015.0,???
94,8,a02cut10,29,???
95,8,a02cut10,67108864,???
96,8,a02cut10,1000.0,???
97,8,a02cut10,29,???
98,8,a02cut10,31,???
99,8,a02cut10,67108864,???
100,8,a02cut10,1004.0,???
101,8,a02cut10,29,???
102,8,a02cut10,67108864,???
103,8,a02cut10,0.0,???
104,8,a02cut10,29,???
105,8,a02cut10,67108864,???
106,8,a02cut10,5000.0,???
107,8,a02cut10,29,???
108,8,a02cut10,67108864,???
109,8,a02cut10,1000.0,???
110,8,a02cut10,29,???
111,8,a02cut10,67108864,???
112,8,a02cut10,0.0,???
113,8,a02cut10,29,???
114,8,a02cut10,67108864,???
115,8,a02cut10,0.0,???
116,8,a02cut10,29,???
117,8,a02cut10,67108864,???
118,8,a02cut10,0.0,???
119,8,a02cut10,29,???
120,8,a02cut10,2139095039,???
121,8,a02cut10,30,???
122,8,a02cut10,67108864,???
123,8,a02cut10,33013.0,???
124,8,a02cut10,29,???
125,8,a02cut10,67108864,???
126,8,a02cut10,5.0,???
127,8,a02cut10,29,???
128,8,a02cut10,13,???
129,8,a02cut10,33,???
130,8,a02cut10,3,???
131,8,a02cut10,67108864,???
132,8,a02cut10,1.0,???
133,8,a02cut10,29,???
134,8,a02cut10,67108864,???
135,8,a02cut10,5050.0,???
136,8,a02cut10,29,???
137,8,a02cut10,67108864,???
138,8,a02cut10,1000.0,???
139,8,a02cut10,67108864,???
140,8,a02cut10,60.0,???
141,8,a02cut10,21,???
142,8,a02cut10,29,???
143,8,a02cut10,67108864,???
144,8,a02cut10,0.0,???
145,8,a02cut10,29,???
146,8,a02cut10,67108864,???
147,8,a02cut10,5015.0,???
148,8,a02cut10,29,???
149,8,a02cut10,67108864,???
150,8,a02cut10,1000.0,???
151,8,a02cut10,29,???
152,8,a02cut10,67108864,???
153,8,a02cut10,1.0,???
154,8,a02cut10,29,???
155,8,a02cut10,67108864,???
156,8,a02cut10,0.010000000707805157,???
157,8,a02cut10,29,???
158,8,a02cut10,67108864,???
159,8,a02cut10,5025.0,???
160,8,a02cut10,29,???
161,8,a02cut10,67108864,???
162,8,a02cut10,1000.0,???
163,8,a02cut10,67108864,???
164,8,a02cut10,40.0,???
165,8,a02cut10,21,???
166,8,a02cut10,29,???
167,8,a02cut10,67108864,???
168,8,a02cut10,0.0,???
169,8,a02cut10,29,???
170,8,a02cut10,67108864,???
171,8,a02cut10,5015.0,???
172,8,a02cut10,29,???
173,8,a02cut10,67108864,???
174,8,a02cut10,1000.0,???
175,8,a02cut10,29,???
176,8,a02cut10,67108864,???
177,8,a02cut10,30.0,???
178,8,a02cut10,29,???
179,8,a02cut10,67108864,???
180,8,a02cut10,-1.0,???
181,8,a02cut10,29,???
182,8,a02cut10,67108864,???
183,8,a02cut10,5020.0,???
184,8,a02cut10,29,???
185,8,a02cut10,67108864,???
186,8,a02cut10,1000.0,???
187,8,a02cut10,67108864,???
188,8,a02cut10,38.0,???
189,8,a02cut10,21,???
190,8,a02cut10,29,???
191,8,a02cut10,67108864,???
192,8,a02cut10,0.0,???
193,8,a02cut10,29,???
194,8,a02cut10,67108864,???
195,8,a02cut10,5015.0,???
196,8,a02cut10,29,???
197,8,a02cut10,67108864,???
198,8,a02cut10,1000.0,???
199,8,a02cut10,29,???
200,8,a02cut10,67108864,???
201,8,a02cut10,30.0,???
202,8,a02cut10,29,???
203,8,a02cut10,13,???
204,8,a02cut10,128,???
205,8,a02cut10,67108864,???
206,8,a02cut10,33013.0,???
207,8,a02cut10,29,???
208,8,a02cut10,67108864,???
209,8,a02cut10,3.0,???
210,8,a02cut10,29,???
211,8,a02cut10,2139095039,???
212,8,a02cut10,67108864,???
213,8,a02cut10,1.0,???
214,8,a02cut10,29,???
215,8,a02cut10,67108864,???
216,8,a02cut10,0.0,???
217,8,a02cut10,29,???
218,8,a02cut10,67108864,???
219,8,a02cut10,1.0,???
220,8,a02cut10,29,???
221,8,a02cut10,16,???
222,8,a02cut10,67108864,???
223,8,a02cut10,30.0,???
224,8,a02cut10,29,???
225,8,a02cut10,104,???
226,8,a02cut10,67108864,???
227,8,a02cut10,0.0,???
228,8,a02cut10,29,???
229,8,a02cut10,67108864,???
230,8,a02cut10,3.0,???
231,8,a02cut10,29,???
232,8,a02cut10,67108864,???
233,8,a02cut10,2.0,???
234,8,a02cut10,29,???
235,8,a02cut10,16,???
236,8,a02cut10,67108864,???
237,8,a02cut10,30.0,???
238,8,a02cut10,29,???
239,8,a02cut10,105,???
240,8,a02cut10,67108864,???
241,8,a02cut10,0.0,???
242,8,a02cut10,29,???
243,8,a02cut10,99,???
244,8,a02cut10,1,???
245,8,a02cut10,67108864,???
246,8,a02cut10,10110.0,???
247,8,a02cut10,29,???
0,9,a02cut11,9,???
1,9,a02cut11,67108864,???
2,9,a02cut11,1.0,???
3,9,a02cut11,29,???
0,10,a02cut12,9,???
1,10,a02cut12,67108864,???
2,10,a02cut12,1.0,???
3,10,a02cut12,29,???
4,10,a02cut12,98,???
5,10,a02cut12,1,???
6,10,a02cut12,67108864,???
7,10,a02cut12,10112.0,???
8,10,a02cut12,29,???
9,10,a02cut12,118,???
10,10,a02cut12,67108864,???
11,10,a02cut12,0.0,???
12,10,a02cut12,29,???
13,10,a02cut12,1,???
14,10,a02cut12,67108864,???
15,10,a02cut12,33013.0,???
16,10,a02cut12,29,???
17,10,a02cut12,119,???
18,10,a02cut12,67108864,???
19,10,a02cut12,0.0,???
20,10,a02cut12,29,???
21,10,a02cut12,1,???
22,10,a02cut12,67108864,???
23,10,a02cut12,33012.0,???
24,10,a02cut12,29,???
25,10,a02cut12,124,???
26,10,a02cut12,67108864,???
27,10,a02cut12,60.0,???
28,10,a02cut12,29,???
29,10,a02cut12,67108864,???
30,10,a02cut12,1.0,???
31,10,a02cut12,29,???
32,10,a02cut12,52,???
33,10,a02cut12,67108864,???
34,10,a02cut12,20.0,???
35,10,a02cut12,29,???
36,10,a02cut12,67108864,???
37,10,a02cut12,5050.0,???
38,10,a02cut12,29,???
39,10,a02cut12,67108864,???
40,10,a02cut12,1000.0,???
41,10,a02cut12,67108864,???
42,10,a02cut12,20.0,???
43,10,a02cut12,22,???
44,10,a02cut12,29,???
45,10,a02cut12,67108864,???
46,10,a02cut12,0.0,???
47,10,a02cut12,29,???
48,10,a02cut12,67108864,???
49,10,a02cut12,5000.0,???
50,10,a02cut12,67108864,???
51,10,a02cut12,7.5,???
52,10,a02cut12,21,???
53,10,a02cut12,67108864,???
54,10,a02cut12,10.0,???
55,10,a02cut12,21,???
56,10,a02cut12,29,???
57,10,a02cut12,67108864,???
58,10,a02cut12,1005.0,???
59,10,a02cut12,29,???
60,10,a02cut12,13,???
61,10,a02cut12,31,???
62,10,a02cut12,67108864,???
63,10,a02cut12,1004.0,???
64,10,a02cut12,29,???
65,10,a02cut12,67108864,???
66,10,a02cut12,0.0,???
67,10,a02cut12,29,???
68,10,a02cut12,67108864,???
69,10,a02cut12,5000.0,???
70,10,a02cut12,29,???
71,10,a02cut12,67108864,???
72,10,a02cut12,1000.0,???
73,10,a02cut12,29,???
74,10,a02cut12,67108864,???
75,10,a02cut12,0.0,???
76,10,a02cut12,29,???
77,10,a02cut12,67108864,???
78,10,a02cut12,0.0,???
79,10,a02cut12,29,???
80,10,a02cut12,67108864,???
81,10,a02cut12,0.0,???
82,10,a02cut12,29,???
83,10,a02cut12,2139095039,???
84,10,a02cut12,13,???
85,10,a02cut12,128,???
86,10,a02cut12,67108864,???
87,10,a02cut12,33013.0,???
88,10,a02cut12,29,???
89,10,a02cut12,67108864,???
90,10,a02cut12,5.0,???
91,10,a02cut12,29,???
92,10,a02cut12,2139095039,???
93,10,a02cut12,67108864,???
94,10,a02cut12,1.0,???
95,10,a02cut12,29,???
96,10,a02cut12,67108864,???
97,10,a02cut12,0.0,???
98,10,a02cut12,29,???
99,10,a02cut12,67108864,???
100,10,a02cut12,0.0,???
101,10,a02cut12,29,???
102,10,a02cut12,13,???
103,10,a02cut12,30,???
104,10,a02cut12,67108864,???
105,10,a02cut12,33013.0,???
106,10,a02cut12,29,???
107,10,a02cut12,67108864,???
108,10,a02cut12,5.0,???
109,10,a02cut12,29,???
110,10,a02cut12,104,???
111,10,a02cut12,67108864,???
112,10,a02cut12,0.0,???
113,10,a02cut12,29,???
114,10,a02cut12,67108864,???
115,10,a02cut12,3.0,???
116,10,a02cut12,29,???
117,10,a02cut12,67108864,???
118,10,a02cut12,2.0,???
119,10,a02cut12,29,???
120,10,a02cut12,16,???
121,10,a02cut12,67108864,???
122,10,a02cut12,30.0,???
123,10,a02cut12,29,???
124,10,a02cut12,16,???
125,10,a02cut12,67108864,???
126,10,a02cut12,30.0,???
127,10,a02cut12,29,???
128,10,a02cut12,105,???
129,10,a02cut12,67108864,???
130,10,a02cut12,0.0,???
131,10,a02cut12,29,???
132,10,a02cut12,99,???
133,10,a02cut12,1,???
134,10,a02cut12,67108864,???
135,10,a02cut12,10112.0,???
136,10,a02cut12,29,???
0,11,a02cut13,9,???
1,11,a02cut13,67108864,???
2,11,a02cut13,1.0,???
3,11,a02cut13,29,???
0,12,a02cut14,9,???
1,12,a02cut14,67108864,???
2,12,a02cut14,1.0,???
3,12,a02cut14,29,???
4,12,a02cut14,98,???
5,12,a02cut14,1,???
6,12,a02cut14,67108864,???
7,12,a02cut14,10114.0,???
8,12,a02cut14,29,???
9,12,a02cut14,98,???
10,12,a02cut14,1,???
11,12,a02cut14,67108864,???
12,12,a02cut14,10116.0,???
13,12,a02cut14,29,???
14,12,a02cut14,13,???
15,12,a02cut14,109,???
16,12,a02cut14,67108864,???
17,12,a02cut14,20.0,???
18,12,a02cut14,29,???
19,12,a02cut14,67108864,???
20,12,a02cut14,20.0,???
21,12,a02cut14,29,???
22,12,a02cut14,67108864,???
23,12,a02cut14,60.0,???
24,12,a02cut14,29,???
25,12,a02cut14,67108864,???
26,12,a02cut14,1.0,???
27,12,a02cut14,29,???
28,12,a02cut14,67108864,???
29,12,a02cut14,-1.0,???
30,12,a02cut14,29,???
31,12,a02cut14,67108864,???
32,12,a02cut14,1.0,???
33,12,a02cut14,29,???
34,12,a02cut14,67108864,???
35,12,a02cut14,1.0,???
36,12,a02cut14,29,???
37,12,a02cut14,67108864,???
38,12,a02cut14,-2000.0,???
39,12,a02cut14,29,???
40,12,a02cut14,67108864,???
41,12,a02cut14,0.0,???
42,12,a02cut14,29,???
43,12,a02cut14,50,???
44,12,a02cut14,67108864,???
45,12,a02cut14,500.0,???
46,12,a02cut14,29,???
47,12,a02cut14,67108864,???
48,12,a02cut14,5000.0,???
49,12,a02cut14,29,???
50,12,a02cut14,67108864,???
51,12,a02cut14,0.0,???
52,12,a02cut14,29,???
53,12,a02cut14,67108864,???
54,12,a02cut14,0.0,???
55,12,a02cut14,29,???
56,12,a02cut14,67108864,???
57,12,a02cut14,90.0,???
58,12,a02cut14,29,???
59,12,a02cut14,67108864,???
60,12,a02cut14,0.0,???
61,12,a02cut14,29,???
62,12,a02cut14,13,???
63,12,a02cut14,128,???
64,12,a02cut14,67108864,???
65,12,a02cut14,33013.0,???
66,12,a02cut14,29,???
67,12,a02cut14,67108864,???
68,12,a02cut14,4.0,???
69,12,a02cut14,29,???
70,12,a02cut14,2139095039,???
71,12,a02cut14,67108864,???
72,12,a02cut14,1.0,???
73,12,a02cut14,29,???
74,12,a02cut14,67108864,???
75,12,a02cut14,0.0,???
76,12,a02cut14,29,???
77,12,a02cut14,67108864,???
78,12,a02cut14,0.0,???
79,12,a02cut14,29,???
80,12,a02cut14,13,???
81,12,a02cut14,118,???
82,12,a02cut14,67108864,???
83,12,a02cut14,0.0,???
84,12,a02cut14,29,???
85,12,a02cut14,3,???
86,12,a02cut14,67108864,???
87,12,a02cut14,1004.0,???
88,12,a02cut14,29,???
89,12,a02cut14,67108864,???
90,12,a02cut14,1000.0,???
91,12,a02cut14,29,???
92,12,a02cut14,67108864,???
93,12,a02cut14,1005.0,???
94,12,a02cut14,29,???
95,12,a02cut14,13,???
96,12,a02cut14,124,???
97,12,a02cut14,67108864,???
98,12,a02cut14,60.0,???
99,12,a02cut14,29,???
100,12,a02cut14,67108864,???
101,12,a02cut14,1.0,???
102,12,a02cut14,29,???
103,12,a02cut14,13,???
104,12,a02cut14,31,???
105,12,a02cut14,67108864,???
106,12,a02cut14,1000.0,???
107,12,a02cut14,29,???
108,12,a02cut14,67108864,???
109,12,a02cut14,-200.0,???
110,12,a02cut14,29,???
111,12,a02cut14,67108864,???
112,12,a02cut14,5100.0,???
113,12,a02cut14,29,???
114,12,a02cut14,67108864,???
115,12,a02cut14,-1000.0,???
116,12,a02cut14,29,???
117,12,a02cut14,67108864,???
118,12,a02cut14,0.0,???
119,12,a02cut14,29,???
120,12,a02cut14,67108864,???
121,12,a02cut14,0.0,???
122,12,a02cut14,29,???
123,12,a02cut14,67108864,???
124,12,a02cut14,0.0,???
125,12,a02cut14,29,???
126,12,a02cut14,2139095039,???
127,12,a02cut14,13,???
128,12,a02cut14,31,???
129,12,a02cut14,67108864,???
130,12,a02cut14,1005.0,???
131,12,a02cut14,29,???
132,12,a02cut14,67108864,???
133,12,a02cut14,-200.0,???
134,12,a02cut14,29,???
135,12,a02cut14,67108864,???
136,12,a02cut14,5100.0,???
137,12,a02cut14,29,???
138,12,a02cut14,67108864,???
139,12,a02cut14,-1000.0,???
140,12,a02cut14,29,???
141,12,a02cut14,67108864,???
142,12,a02cut14,0.0,???
143,12,a02cut14,29,???
144,12,a02cut14,67108864,???
145,12,a02cut14,0.0,???
146,12,a02cut14,29,???
147,12,a02cut14,67108864,???
148,12,a02cut14,0.0,???
149,12,a02cut14,29,???
150,12,a02cut14,2139095039,???
151,12,a02cut14,13,???
152,12,a02cut14,136,???
153,12,a02cut14,67108864,???
154,12,a02cut14,1000.0,???
155,12,a02cut14,29,???
156,12,a02cut14,67108864,???
157,12,a02cut14,10.0,???
158,12,a02cut14,29,???
159,12,a02cut14,67108864,???
160,12,a02cut14,10.0,???
161,12,a02cut14,29,???
162,12,a02cut14,67108864,???
163,12,a02cut14,10.0,???
164,12,a02cut14,29,???
165,12,a02cut14,67108864,???
166,12,a02cut14,0.0,???
167,12,a02cut14,29,???
168,12,a02cut14,13,???
169,12,a02cut14,136,???
170,12,a02cut14,67108864,???
171,12,a02cut14,1005.0,???
172,12,a02cut14,29,???
173,12,a02cut14,67108864,???
174,12,a02cut14,10.0,???
175,12,a02cut14,29,???
176,12,a02cut14,67108864,???
177,12,a02cut14,10.0,???
178,12,a02cut14,29,???
179,12,a02cut14,67108864,???
180,12,a02cut14,10.0,???
181,12,a02cut14,29,???
182,12,a02cut14,67108864,???
183,12,a02cut14,0.0,???
184,12,a02cut14,29,???
185,12,a02cut14,13,???
186,12,a02cut14,128,???
187,12,a02cut14,67108864,???
188,12,a02cut14,1000.0,???
189,12,a02cut14,29,???
190,12,a02cut14,67108864,???
191,12,a02cut14,0.0,???
192,12,a02cut14,29,???
193,12,a02cut14,2139095039,???
194,12,a02cut14,67108864,???
195,12,a02cut14,1.0,???
196,12,a02cut14,29,???
197,12,a02cut14,67108864,???
198,12,a02cut14,0.0,???
199,12,a02cut14,29,???
200,12,a02cut14,67108864,???
201,12,a02cut14,1.0,???
202,12,a02cut14,29,???
203,12,a02cut14,13,???
204,12,a02cut14,128,???
205,12,a02cut14,67108864,???
206,12,a02cut14,1004.0,???
207,12,a02cut14,29,???
208,12,a02cut14,67108864,???
209,12,a02cut14,2.0,???
210,12,a02cut14,29,???
211,12,a02cut14,2139095039,???
212,12,a02cut14,67108864,???
213,12,a02cut14,1.0,???
214,12,a02cut14,29,???
215,12,a02cut14,67108864,???
216,12,a02cut14,0.0,???
217,12,a02cut14,29,???
218,12,a02cut14,67108864,???
219,12,a02cut14,1.0,???
220,12,a02cut14,29,???
221,12,a02cut14,31,???
222,12,a02cut14,67108864,???
223,12,a02cut14,1004.0,???
224,12,a02cut14,29,???
225,12,a02cut14,67108864,???
226,12,a02cut14,0.0,???
227,12,a02cut14,29,???
228,12,a02cut14,67108864,???
229,12,a02cut14,5100.0,???
230,12,a02cut14,29,???
231,12,a02cut14,67108864,???
232,12,a02cut14,0.0,???
233,12,a02cut14,29,???
234,12,a02cut14,67108864,???
235,12,a02cut14,0.0,???
236,12,a02cut14,29,???
237,12,a02cut14,67108864,???
238,12,a02cut14,0.0,???
239,12,a02cut14,29,???
240,12,a02cut14,67108864,???
241,12,a02cut14,0.0,???
242,12,a02cut14,29,???
243,12,a02cut14,2139095039,???
244,12,a02cut14,13,???
